campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
697547,New User Discount,2024-02-15,Inactive,App,780,174,46,76.29,101.17,3.57
542388,Weekend Special,2024-02-15,Inactive,Social Media,915,144,17,91.48,191.5,2.16
963882,Festival Offer,2024-02-15,Inactive,Email,565,64,73,98.59,374.5,2.68
81906,Flash Sale,2024-02-15,Premium,Social Media,549,229,63,70.43,310.44,3.85
784918,Membership Drive,2024-02-15,New Users,App,709,180,55,73.51,441.69,3.97
716641,Category Promotion,2024-02-15,All,SMS,732,295,55,95.27,409.09,3.0
742629,App Push Notification,2024-02-15,Premium,App,449,121,19,89.32,116.28,3.67
342787,Email Campaign,2024-02-15,All,App,586,57,92,68.65,150.85,2.98
764802,Referral Program,2024-02-15,Premium,Email,447,135,24,79.07,255.24,1.9
107878,New User Discount,2024-02-16,Inactive,Social Media,507,102,58,61.27,179.6,1.83
101186,Weekend Special,2024-02-16,Inactive,Email,627,287,38,61.05,322.67,3.54
354785,Festival Offer,2024-02-16,New Users,Email,420,290,97,86.98,466.83,2.81
595478,Flash Sale,2024-02-16,All,Social Media,592,162,49,66.29,158.56,3.46
521597,Membership Drive,2024-02-16,Inactive,Social Media,485,55,72,81.61,403.39,1.68
46246,Category Promotion,2024-02-16,Premium,Email,536,188,54,90.49,239.26,3.46
911226,App Push Notification,2024-02-16,Inactive,SMS,733,205,17,76.23,447.27,2.88
433095,Email Campaign,2024-02-16,Premium,SMS,852,285,31,88.27,293.78,2.33
272045,Referral Program,2024-02-16,All,Email,628,248,59,88.03,204.07,1.62
490306,New User Discount,2024-02-17,New Users,App,988,139,55,97.08,181.43,3.51
125468,Weekend Special,2024-02-17,Inactive,Email,902,161,50,86.78,130.52,2.95
993384,Festival Offer,2024-02-17,Premium,App,938,100,44,69.9,220.58,1.99
700539,Flash Sale,2024-02-17,Premium,App,923,156,37,99.89,493.81,2.63
217290,Membership Drive,2024-02-17,Premium,Social Media,993,277,61,92.51,453.54,1.59
604368,Category Promotion,2024-02-17,New Users,App,621,74,87,91.13,151.79,3.63
461158,App Push Notification,2024-02-17,New Users,Email,680,269,57,65.08,399.14,2.45
887984,Email Campaign,2024-02-17,All,Social Media,440,170,19,52.62,470.2,1.82
334323,Referral Program,2024-02-17,New Users,Social Media,996,124,68,98.54,350.7,1.52
674507,New User Discount,2024-02-18,Premium,Email,434,157,27,82.88,337.72,2.94
551908,Weekend Special,2024-02-18,Inactive,App,686,95,50,65.99,273.85,2.7
869828,Festival Offer,2024-02-18,Premium,SMS,747,114,43,84.97,293.01,3.98
153955,Flash Sale,2024-02-18,Premium,SMS,756,257,35,53.7,472.66,2.13
680385,Membership Drive,2024-02-18,Inactive,App,960,231,73,62.25,247.38,3.92
387067,Category Promotion,2024-02-18,Inactive,Email,902,207,66,54.59,260.34,2.68
992074,App Push Notification,2024-02-18,New Users,SMS,832,113,51,69.75,392.8,1.98
402028,Email Campaign,2024-02-18,All,SMS,572,190,52,81.83,122.55,1.59
76894,Referral Program,2024-02-18,New Users,App,904,97,59,75.78,256.67,2.65
640725,New User Discount,2024-02-19,All,App,943,124,20,88.9,272.05,2.33
283142,Weekend Special,2024-02-19,New Users,SMS,415,92,82,55.56,387.67,3.99
672738,Festival Offer,2024-02-19,Inactive,App,705,213,36,62.07,459.0,2.96
99666,Flash Sale,2024-02-19,Inactive,Social Media,518,255,44,94.26,459.09,2.72
194431,Membership Drive,2024-02-19,Inactive,App,756,67,94,71.41,444.98,3.39
159977,Category Promotion,2024-02-19,All,SMS,757,88,11,64.36,337.68,2.74
706144,App Push Notification,2024-02-19,Inactive,App,993,207,90,53.94,261.62,2.09
543533,Email Campaign,2024-02-19,Premium,SMS,967,129,21,86.35,289.17,2.06
897597,Referral Program,2024-02-19,Inactive,Social Media,945,141,29,60.63,298.51,2.71
478050,New User Discount,2024-02-20,Inactive,App,880,96,10,73.12,151.84,3.49
408521,Weekend Special,2024-02-20,Premium,Social Media,987,258,75,97.42,273.16,1.52
583605,Festival Offer,2024-02-20,Inactive,App,693,160,53,76.68,497.5,1.91
764598,Flash Sale,2024-02-20,New Users,Social Media,666,241,13,90.54,141.94,1.74
683367,Membership Drive,2024-02-20,All,Email,621,275,61,56.73,383.7,2.83
174885,Category Promotion,2024-02-20,Premium,Email,872,56,56,55.09,156.34,2.81
129265,App Push Notification,2024-02-20,All,App,663,243,76,62.45,145.72,3.7
694071,Email Campaign,2024-02-20,All,SMS,406,156,48,53.13,289.29,3.28
447845,Referral Program,2024-02-20,Premium,SMS,417,223,44,96.22,275.53,3.56
18435,New User Discount,2024-02-21,All,App,433,167,75,82.12,262.76,3.13
976652,Weekend Special,2024-02-21,Inactive,SMS,651,166,39,95.54,311.67,3.79
170225,Festival Offer,2024-02-21,All,Social Media,583,127,62,55.06,457.2,3.03
995357,Flash Sale,2024-02-21,Inactive,App,857,159,10,82.02,231.27,2.58
536257,Membership Drive,2024-02-21,New Users,App,538,231,89,51.58,350.26,3.28
633279,Category Promotion,2024-02-21,All,SMS,919,96,38,77.15,470.99,2.55
378925,App Push Notification,2024-02-21,All,SMS,757,54,61,54.13,376.53,3.37
574954,Email Campaign,2024-02-21,New Users,App,902,238,92,61.6,236.02,2.51
376844,Referral Program,2024-02-21,New Users,Social Media,522,183,12,64.35,282.13,2.12
36175,New User Discount,2024-02-22,Inactive,App,688,131,87,55.08,318.55,3.86
652878,Weekend Special,2024-02-22,Inactive,Email,458,132,61,55.05,358.1,1.8
403485,Festival Offer,2024-02-22,All,Social Media,535,226,28,61.45,164.75,3.41
222065,Flash Sale,2024-02-22,Inactive,Social Media,593,273,74,69.52,102.37,2.73
387472,Membership Drive,2024-02-22,Premium,Email,776,120,26,67.14,218.96,2.58
313130,Category Promotion,2024-02-22,New Users,SMS,953,113,22,69.87,238.65,3.37
902714,App Push Notification,2024-02-22,All,App,400,261,85,62.22,353.9,3.96
608896,Email Campaign,2024-02-22,Premium,SMS,906,289,78,96.49,194.26,1.77
775995,Referral Program,2024-02-22,All,Social Media,482,186,98,87.64,323.3,3.13
416841,New User Discount,2024-02-23,Inactive,Social Media,903,134,29,93.27,184.33,3.59
305601,Weekend Special,2024-02-23,Inactive,SMS,402,274,11,50.38,187.9,2.56
121266,Festival Offer,2024-02-23,Premium,App,878,216,23,78.14,408.5,2.83
608448,Flash Sale,2024-02-23,All,App,660,120,41,60.78,313.58,2.84
512363,Membership Drive,2024-02-23,All,SMS,454,280,82,50.07,143.34,2.93
978520,Category Promotion,2024-02-23,All,App,675,206,63,89.52,154.09,2.55
166655,App Push Notification,2024-02-23,New Users,SMS,628,85,30,59.13,448.95,2.92
22919,Email Campaign,2024-02-23,Inactive,Social Media,904,111,33,66.98,374.48,2.25
963021,Referral Program,2024-02-23,Inactive,Email,725,69,47,86.74,126.85,2.43
972387,New User Discount,2024-02-24,New Users,Email,686,170,18,96.36,193.58,1.7
509712,Weekend Special,2024-02-24,All,App,766,123,55,61.08,337.34,3.01
714959,Festival Offer,2024-02-24,New Users,App,633,148,44,79.6,192.48,3.42
576037,Flash Sale,2024-02-24,All,SMS,479,225,97,50.76,391.29,1.99
457950,Membership Drive,2024-02-24,New Users,SMS,593,201,72,67.23,429.71,1.75
956874,Category Promotion,2024-02-24,Inactive,SMS,561,72,24,61.09,343.0,3.32
434294,App Push Notification,2024-02-24,All,Email,672,76,97,57.01,202.49,1.69
524866,Email Campaign,2024-02-24,All,SMS,587,133,75,55.55,248.61,1.72
557970,Referral Program,2024-02-24,Premium,Email,421,178,73,76.82,257.88,2.37
239636,New User Discount,2024-02-25,All,Social Media,471,53,20,54.53,342.89,2.89
781972,Weekend Special,2024-02-25,Premium,Social Media,564,219,56,52.38,410.57,3.6
508471,Festival Offer,2024-02-25,All,App,472,74,89,85.61,407.48,2.45
334090,Flash Sale,2024-02-25,All,Social Media,916,236,99,97.5,383.9,2.96
845232,Membership Drive,2024-02-25,Premium,Email,968,192,13,91.06,169.71,2.66
426694,Category Promotion,2024-02-25,All,App,950,218,33,89.55,221.67,3.45
511253,App Push Notification,2024-02-25,New Users,App,582,219,25,70.15,252.71,1.83
755777,Email Campaign,2024-02-25,New Users,App,745,202,32,80.51,148.78,3.29
935925,Referral Program,2024-02-25,Premium,App,459,262,88,79.39,100.69,3.39
26074,New User Discount,2024-02-26,All,App,436,285,72,69.45,242.12,2.58
13526,Weekend Special,2024-02-26,New Users,Social Media,587,108,90,98.9,486.64,2.72
174959,Festival Offer,2024-02-26,Inactive,SMS,509,275,66,83.79,238.12,3.15
298460,Flash Sale,2024-02-26,Premium,App,968,89,94,85.77,111.78,2.98
872461,Membership Drive,2024-02-26,New Users,Email,879,108,24,96.2,338.47,2.8
365067,Category Promotion,2024-02-26,Premium,Social Media,908,265,67,81.88,358.51,2.68
855912,App Push Notification,2024-02-26,Inactive,Email,697,243,98,60.43,340.13,2.48
921219,Email Campaign,2024-02-26,Inactive,App,800,201,66,53.33,464.97,3.48
389722,Referral Program,2024-02-26,Premium,Social Media,969,130,94,73.96,460.83,2.5
278898,New User Discount,2024-02-27,Inactive,Email,956,294,59,75.8,369.1,3.2
583743,Weekend Special,2024-02-27,New Users,App,536,283,83,83.82,282.51,2.41
530593,Festival Offer,2024-02-27,Inactive,App,867,159,52,98.62,325.16,2.62
726641,Flash Sale,2024-02-27,Inactive,SMS,549,249,67,93.91,362.78,2.74
532090,Membership Drive,2024-02-27,Inactive,Email,709,300,76,79.79,254.89,2.01
598584,Category Promotion,2024-02-27,New Users,App,943,89,42,56.76,442.22,3.92
722506,App Push Notification,2024-02-27,Premium,Social Media,980,272,55,87.13,203.08,1.56
401294,Email Campaign,2024-02-27,Inactive,Email,754,107,79,95.75,141.29,3.87
197152,Referral Program,2024-02-27,Premium,Email,526,281,94,95.21,183.57,3.0
364524,New User Discount,2024-02-28,All,App,865,134,41,84.82,449.78,2.25
870213,Weekend Special,2024-02-28,New Users,Social Media,984,202,40,89.9,156.01,1.51
805221,Festival Offer,2024-02-28,Premium,App,996,138,42,69.77,101.47,2.73
104987,Flash Sale,2024-02-28,All,Social Media,788,266,90,60.91,309.59,2.99
51930,Membership Drive,2024-02-28,All,SMS,596,173,42,86.06,281.44,2.67
751316,Category Promotion,2024-02-28,New Users,SMS,514,279,67,98.33,120.56,3.57
653714,App Push Notification,2024-02-28,Premium,Email,678,142,79,75.46,128.9,2.35
906427,Email Campaign,2024-02-28,New Users,SMS,775,183,24,88.49,185.74,2.5
234228,Referral Program,2024-02-28,All,SMS,804,54,12,66.1,297.85,3.18
242956,New User Discount,2024-02-29,New Users,Social Media,424,299,36,96.23,281.58,2.5
442405,Weekend Special,2024-02-29,All,Social Media,405,67,20,98.69,473.3,3.75
81640,Festival Offer,2024-02-29,Inactive,SMS,721,234,90,97.33,213.13,1.81
461326,Flash Sale,2024-02-29,All,SMS,523,213,96,67.43,203.77,3.59
26637,Membership Drive,2024-02-29,Inactive,App,1000,197,57,64.25,374.87,3.81
819460,Category Promotion,2024-02-29,Inactive,Email,505,119,17,78.37,403.16,3.65
85570,App Push Notification,2024-02-29,Inactive,SMS,664,229,35,60.62,264.24,3.15
908620,Email Campaign,2024-02-29,New Users,Email,859,206,14,56.29,493.45,1.77
456624,Referral Program,2024-02-29,All,Email,625,233,79,96.2,379.22,2.63
649118,New User Discount,2024-03-01,New Users,Email,949,202,56,82.28,376.56,3.4
712356,Weekend Special,2024-03-01,Premium,SMS,512,161,56,84.0,202.65,1.65
253380,Festival Offer,2024-03-01,New Users,SMS,789,229,58,68.71,151.42,2.53
441440,Flash Sale,2024-03-01,All,Social Media,622,219,62,88.27,480.26,3.41
499050,Membership Drive,2024-03-01,New Users,SMS,517,237,14,87.53,198.77,3.08
762266,Category Promotion,2024-03-01,All,Email,488,54,50,57.22,310.64,2.39
378011,App Push Notification,2024-03-01,Premium,Email,702,98,86,53.16,305.37,3.72
356914,Email Campaign,2024-03-01,New Users,Email,475,194,77,50.29,174.76,3.45
889185,Referral Program,2024-03-01,New Users,SMS,933,127,47,63.76,107.04,3.16
15014,New User Discount,2024-03-02,New Users,App,503,187,14,54.4,146.78,2.69
963118,Weekend Special,2024-03-02,New Users,Social Media,449,235,93,90.95,139.03,2.11
662130,Festival Offer,2024-03-02,Inactive,Email,579,297,91,56.66,346.26,3.91
884440,Flash Sale,2024-03-02,Inactive,Email,551,289,74,80.1,165.64,3.32
97648,Membership Drive,2024-03-02,All,Social Media,787,195,27,99.25,423.03,3.6
272710,Category Promotion,2024-03-02,New Users,SMS,787,68,98,96.89,302.82,1.74
205636,App Push Notification,2024-03-02,All,Social Media,797,172,95,64.99,174.08,1.61
739143,Email Campaign,2024-03-02,New Users,Social Media,517,172,68,89.98,143.72,3.6
471228,Referral Program,2024-03-02,Inactive,Email,584,107,48,60.3,252.97,3.77
820033,New User Discount,2024-03-03,New Users,SMS,474,161,74,67.98,433.44,3.41
267272,Weekend Special,2024-03-03,New Users,Email,732,152,19,74.44,272.28,2.72
808203,Festival Offer,2024-03-03,New Users,Social Media,549,153,78,87.95,464.04,2.56
483313,Flash Sale,2024-03-03,New Users,Social Media,815,107,52,56.99,110.8,2.76
384446,Membership Drive,2024-03-03,New Users,SMS,748,176,15,59.2,319.67,2.68
861152,Category Promotion,2024-03-03,New Users,SMS,807,246,11,60.48,318.46,3.12
215808,App Push Notification,2024-03-03,Inactive,Social Media,465,141,85,71.09,227.34,3.53
160324,Email Campaign,2024-03-03,All,App,451,182,80,76.23,369.33,2.01
899484,Referral Program,2024-03-03,Inactive,App,614,160,23,98.82,482.92,2.13
748339,New User Discount,2024-03-04,New Users,Social Media,805,233,80,86.63,150.66,2.15
5012,Weekend Special,2024-03-04,Inactive,Social Media,969,239,19,61.28,163.98,1.82
783755,Festival Offer,2024-03-04,All,App,658,134,40,53.13,479.29,3.32
951383,Flash Sale,2024-03-04,New Users,Email,678,118,17,74.2,377.52,3.18
771272,Membership Drive,2024-03-04,Premium,SMS,811,298,53,81.37,102.43,2.02
168820,Category Promotion,2024-03-04,All,SMS,456,101,72,59.78,153.95,3.37
957623,App Push Notification,2024-03-04,Inactive,App,562,147,92,96.31,445.13,2.08
933041,Email Campaign,2024-03-04,Premium,App,975,118,62,54.9,469.74,2.63
487340,Referral Program,2024-03-04,All,Email,778,241,18,55.8,464.01,3.76
849882,New User Discount,2024-03-05,New Users,SMS,590,110,88,54.01,284.59,1.8
271431,Weekend Special,2024-03-05,New Users,Social Media,464,189,24,91.35,207.11,2.54
931422,Festival Offer,2024-03-05,Inactive,Social Media,743,120,83,68.2,422.02,3.7
276506,Flash Sale,2024-03-05,All,App,848,140,69,70.46,302.19,3.86
483376,Membership Drive,2024-03-05,New Users,SMS,624,118,40,66.03,460.69,2.99
383509,Category Promotion,2024-03-05,Premium,Email,870,216,64,87.39,145.34,2.89
932385,App Push Notification,2024-03-05,New Users,Social Media,429,207,91,58.04,212.58,2.07
732177,Email Campaign,2024-03-05,New Users,Social Media,454,280,28,90.78,460.85,3.56
977629,Referral Program,2024-03-05,All,SMS,856,67,79,52.56,251.81,2.68
544413,New User Discount,2024-03-06,Inactive,Email,829,296,40,75.34,477.21,3.95
513549,Weekend Special,2024-03-06,Premium,App,863,227,71,66.7,173.65,3.27
394627,Festival Offer,2024-03-06,Premium,Email,978,78,11,74.55,457.43,2.09
406566,Flash Sale,2024-03-06,New Users,SMS,601,182,67,94.37,402.4,3.9
738191,Membership Drive,2024-03-06,All,Email,512,196,49,83.51,246.91,3.51
468090,Category Promotion,2024-03-06,Premium,Social Media,730,130,24,63.03,393.63,3.66
987039,App Push Notification,2024-03-06,Premium,App,588,270,11,54.55,114.46,2.39
387431,Email Campaign,2024-03-06,All,App,410,289,59,70.56,289.34,3.6
740172,Referral Program,2024-03-06,All,App,702,146,98,83.32,167.82,1.56
966378,New User Discount,2024-03-07,New Users,SMS,820,117,69,61.18,120.02,3.23
899778,Weekend Special,2024-03-07,All,SMS,667,260,75,98.68,489.9,2.49
855408,Festival Offer,2024-03-07,Premium,Social Media,416,204,88,79.46,165.54,3.29
252842,Flash Sale,2024-03-07,All,Email,736,59,22,62.84,490.06,3.58
868107,Membership Drive,2024-03-07,New Users,App,588,213,77,92.88,360.86,2.8
719013,Category Promotion,2024-03-07,New Users,Social Media,644,240,64,93.03,303.15,3.28
816428,App Push Notification,2024-03-07,Premium,Email,800,182,35,70.63,405.32,1.7
423828,Email Campaign,2024-03-07,Inactive,Social Media,694,103,53,53.69,491.11,2.04
179777,Referral Program,2024-03-07,Premium,App,723,50,51,58.72,242.37,2.07
69988,New User Discount,2024-03-08,Inactive,SMS,717,77,95,87.44,331.76,2.81
410122,Weekend Special,2024-03-08,New Users,SMS,976,57,36,68.06,335.53,2.97
354788,Festival Offer,2024-03-08,New Users,Email,473,112,43,73.32,423.74,3.87
263199,Flash Sale,2024-03-08,Inactive,Email,830,100,22,59.27,465.03,1.87
513462,Membership Drive,2024-03-08,Inactive,Email,792,87,79,62.73,235.54,2.79
194385,Category Promotion,2024-03-08,New Users,Email,797,153,26,88.74,441.13,1.6
459514,App Push Notification,2024-03-08,All,Email,720,59,89,88.72,132.19,1.55
676029,Email Campaign,2024-03-08,Inactive,SMS,514,295,76,61.43,429.88,3.94
467221,Referral Program,2024-03-08,Inactive,App,765,236,20,99.44,361.33,2.74
182381,New User Discount,2024-03-09,Premium,App,721,57,73,99.02,323.98,2.06
383326,Weekend Special,2024-03-09,New Users,Social Media,675,285,57,80.28,478.12,3.2
316775,Festival Offer,2024-03-09,Inactive,Social Media,927,79,25,64.87,173.22,3.9
137027,Flash Sale,2024-03-09,Inactive,App,861,273,61,91.63,348.35,3.79
955353,Membership Drive,2024-03-09,All,App,767,129,60,60.12,270.42,3.08
956406,Category Promotion,2024-03-09,Premium,SMS,963,127,30,99.4,352.72,3.01
92830,App Push Notification,2024-03-09,New Users,Social Media,747,283,34,99.61,395.19,2.75
18575,Email Campaign,2024-03-09,New Users,SMS,458,291,47,88.27,214.92,2.12
468828,Referral Program,2024-03-09,All,SMS,516,160,54,89.94,184.74,2.91
242694,New User Discount,2024-03-10,Inactive,Social Media,726,176,81,58.34,482.22,2.61
955211,Weekend Special,2024-03-10,Inactive,App,492,176,14,64.72,293.11,3.74
95584,Festival Offer,2024-03-10,New Users,Email,700,267,34,65.6,132.82,2.26
497922,Flash Sale,2024-03-10,New Users,Email,813,119,55,73.67,364.57,3.08
571765,Membership Drive,2024-03-10,Premium,App,805,137,70,79.86,171.97,3.35
349979,Category Promotion,2024-03-10,Inactive,App,717,276,21,53.0,193.92,2.62
461169,App Push Notification,2024-03-10,Inactive,App,450,197,71,90.35,188.94,2.34
26818,Email Campaign,2024-03-10,Inactive,Email,923,219,38,85.03,325.67,3.33
115318,Referral Program,2024-03-10,Premium,App,987,172,81,94.57,241.01,2.0
663140,New User Discount,2024-03-11,New Users,Email,605,114,49,84.68,467.27,1.85
260143,Weekend Special,2024-03-11,Inactive,Email,758,128,20,61.77,321.23,3.79
1699,Festival Offer,2024-03-11,New Users,Email,574,126,48,93.7,257.36,3.64
287399,Flash Sale,2024-03-11,New Users,Social Media,586,59,85,95.59,116.8,3.79
384523,Membership Drive,2024-03-11,All,Social Media,779,296,61,97.52,459.07,1.69
356162,Category Promotion,2024-03-11,All,Email,987,238,25,89.55,447.87,2.38
968713,App Push Notification,2024-03-11,All,Email,875,263,73,89.77,477.63,3.87
789403,Email Campaign,2024-03-11,Premium,Email,858,72,37,85.7,163.14,2.76
753007,Referral Program,2024-03-11,Inactive,App,742,188,28,96.3,365.46,2.47
149156,New User Discount,2024-03-12,Premium,Social Media,685,272,85,92.61,233.36,2.27
684928,Weekend Special,2024-03-12,All,Email,957,187,66,82.44,489.85,3.91
387380,Festival Offer,2024-03-12,Inactive,Social Media,614,171,43,62.04,311.45,2.05
422711,Flash Sale,2024-03-12,New Users,Social Media,765,164,58,78.42,271.08,2.01
117294,Membership Drive,2024-03-12,New Users,Email,768,120,15,64.6,162.97,3.46
386411,Category Promotion,2024-03-12,Inactive,Social Media,893,51,61,85.66,420.79,3.47
411686,App Push Notification,2024-03-12,Inactive,SMS,675,220,13,83.92,491.77,3.41
954450,Email Campaign,2024-03-12,Premium,Social Media,626,289,19,91.69,139.64,3.96
301426,Referral Program,2024-03-12,Inactive,Email,556,242,89,75.46,302.93,2.1
978117,New User Discount,2024-03-13,All,SMS,693,122,100,93.4,311.48,3.39
627264,Weekend Special,2024-03-13,New Users,SMS,552,158,59,95.9,169.27,3.53
769110,Festival Offer,2024-03-13,Premium,SMS,452,238,55,70.7,291.13,3.08
725464,Flash Sale,2024-03-13,All,SMS,966,141,94,86.8,270.22,2.72
471391,Membership Drive,2024-03-13,Premium,Social Media,591,60,66,79.61,122.64,3.43
97202,Category Promotion,2024-03-13,New Users,SMS,958,180,54,52.92,273.55,2.13
363584,App Push Notification,2024-03-13,All,Email,463,71,32,56.45,490.71,3.52
761398,Email Campaign,2024-03-13,Premium,Email,773,291,45,86.86,359.08,3.56
991715,Referral Program,2024-03-13,Inactive,Social Media,659,271,89,69.71,218.72,1.61
716929,New User Discount,2024-03-14,All,Email,941,102,50,68.73,173.65,1.72
862912,Weekend Special,2024-03-14,All,SMS,740,226,39,56.65,307.99,2.22
255500,Festival Offer,2024-03-14,New Users,SMS,972,154,24,95.93,266.56,3.6
377737,Flash Sale,2024-03-14,New Users,App,584,249,11,50.61,451.55,1.71
757942,Membership Drive,2024-03-14,All,SMS,595,258,14,52.54,446.75,2.69
430951,Category Promotion,2024-03-14,New Users,Email,528,281,96,88.01,414.76,2.89
527567,App Push Notification,2024-03-14,All,SMS,551,186,45,62.24,143.1,2.47
927979,Email Campaign,2024-03-14,New Users,Social Media,583,109,99,53.38,442.5,3.49
258810,Referral Program,2024-03-14,New Users,Email,743,141,73,67.73,310.71,1.53
192452,New User Discount,2024-03-15,Inactive,SMS,768,151,43,99.21,132.36,2.65
871814,Weekend Special,2024-03-15,Inactive,App,674,107,98,91.24,249.9,3.19
611565,Festival Offer,2024-03-15,Inactive,SMS,737,270,55,96.85,339.63,2.8
258880,Flash Sale,2024-03-15,Premium,SMS,736,209,59,67.39,453.23,2.36
810454,Membership Drive,2024-03-15,All,Email,714,50,39,84.59,201.48,3.46
981740,Category Promotion,2024-03-15,New Users,Email,686,164,30,72.38,101.18,2.78
346480,App Push Notification,2024-03-15,New Users,Email,841,159,96,61.36,109.55,3.6
344961,Email Campaign,2024-03-15,Inactive,App,860,96,28,52.44,493.15,2.11
222837,Referral Program,2024-03-15,Inactive,Email,552,88,80,80.86,446.24,2.43
806439,New User Discount,2024-03-16,Inactive,SMS,408,167,20,55.65,275.34,1.77
537246,Weekend Special,2024-03-16,Inactive,App,422,230,59,73.58,301.23,2.04
335856,Festival Offer,2024-03-16,Premium,Social Media,850,270,52,63.01,211.47,1.54
170702,Flash Sale,2024-03-16,All,SMS,793,192,49,56.45,268.03,3.9
770086,Membership Drive,2024-03-16,Premium,Email,860,162,81,77.82,355.97,2.07
647434,Category Promotion,2024-03-16,Premium,SMS,768,280,57,63.84,159.29,2.3
742453,App Push Notification,2024-03-16,All,Email,859,207,29,68.84,333.4,2.59
1014,Email Campaign,2024-03-16,Inactive,App,832,174,69,86.71,346.38,1.94
436325,Referral Program,2024-03-16,Inactive,Social Media,610,140,94,70.54,153.54,2.37
632338,New User Discount,2024-03-17,Premium,App,703,144,81,77.53,278.8,3.96
775696,Weekend Special,2024-03-17,Inactive,SMS,428,184,63,86.16,409.51,3.87
574292,Festival Offer,2024-03-17,New Users,Social Media,749,249,14,51.46,267.75,1.71
553601,Flash Sale,2024-03-17,All,SMS,709,192,49,85.76,244.2,1.58
544665,Membership Drive,2024-03-17,Premium,Email,490,174,85,57.77,168.46,1.54
638354,Category Promotion,2024-03-17,New Users,SMS,607,246,23,80.21,342.1,2.14
199159,App Push Notification,2024-03-17,Inactive,Social Media,603,93,92,86.88,452.29,1.63
849841,Email Campaign,2024-03-17,Inactive,Social Media,534,249,65,80.88,118.59,3.87
28256,Referral Program,2024-03-17,All,Email,616,209,56,56.51,136.79,1.82
405243,New User Discount,2024-03-18,New Users,Email,588,207,20,82.76,274.65,3.33
184541,Weekend Special,2024-03-18,New Users,SMS,755,245,56,68.81,429.15,3.0
293433,Festival Offer,2024-03-18,Premium,App,625,168,77,92.13,428.93,2.24
561988,Flash Sale,2024-03-18,All,SMS,884,102,25,97.17,161.79,2.14
668682,Membership Drive,2024-03-18,New Users,App,845,61,85,54.22,299.58,2.4
666351,Category Promotion,2024-03-18,All,Email,725,266,80,58.0,216.57,3.43
466228,App Push Notification,2024-03-18,Inactive,App,779,287,69,61.41,424.25,3.75
928930,Email Campaign,2024-03-18,All,SMS,695,146,48,91.51,232.07,1.93
477551,Referral Program,2024-03-18,New Users,App,693,235,82,53.84,102.99,1.5
345006,New User Discount,2024-03-19,Inactive,Social Media,937,270,60,58.23,225.84,2.57
53787,Weekend Special,2024-03-19,Inactive,Social Media,450,293,63,98.41,461.69,2.19
467015,Festival Offer,2024-03-19,Premium,Social Media,571,142,89,59.4,404.48,2.02
412888,Flash Sale,2024-03-19,Premium,SMS,793,288,20,68.02,134.83,1.6
276884,Membership Drive,2024-03-19,Premium,Social Media,947,162,53,82.65,106.3,1.88
762373,Category Promotion,2024-03-19,All,SMS,813,104,37,68.53,435.56,2.91
969495,App Push Notification,2024-03-19,All,SMS,897,179,42,86.87,459.34,3.28
928302,Email Campaign,2024-03-19,Premium,Social Media,745,215,77,69.15,299.37,3.09
304060,Referral Program,2024-03-19,Inactive,Social Media,444,134,11,99.74,103.05,2.62
664027,New User Discount,2024-03-20,Inactive,App,509,257,44,80.62,399.55,3.1
951348,Weekend Special,2024-03-20,Inactive,Social Media,910,197,46,93.34,271.46,1.62
253546,Festival Offer,2024-03-20,New Users,Email,661,196,52,95.43,295.16,3.66
436034,Flash Sale,2024-03-20,Premium,App,727,68,42,68.56,485.22,3.43
504545,Membership Drive,2024-03-20,New Users,App,716,203,60,99.1,422.73,3.16
16789,Category Promotion,2024-03-20,Inactive,Email,819,202,43,64.39,375.07,3.83
495455,App Push Notification,2024-03-20,Inactive,SMS,561,124,83,96.51,102.06,2.62
437495,Email Campaign,2024-03-20,Premium,SMS,476,116,11,73.33,143.14,3.01
750748,Referral Program,2024-03-20,Inactive,SMS,852,138,42,79.82,282.15,2.76
878147,New User Discount,2024-03-21,All,Social Media,776,163,31,90.89,312.96,3.37
577234,Weekend Special,2024-03-21,Inactive,Email,794,230,79,56.6,282.99,2.17
495840,Festival Offer,2024-03-21,Inactive,Social Media,653,271,60,90.61,232.13,3.94
143564,Flash Sale,2024-03-21,Inactive,Social Media,761,269,75,78.58,349.46,3.67
771912,Membership Drive,2024-03-21,All,Social Media,825,143,11,88.52,116.25,3.16
811899,Category Promotion,2024-03-21,All,Email,742,122,40,71.65,436.64,3.53
815161,App Push Notification,2024-03-21,Premium,App,751,150,24,94.85,372.76,2.62
435654,Email Campaign,2024-03-21,New Users,App,803,180,86,67.1,258.65,3.33
73860,Referral Program,2024-03-21,Inactive,SMS,460,259,33,87.91,257.18,3.97
895041,New User Discount,2024-03-22,New Users,App,813,219,31,53.91,437.0,3.81
221470,Weekend Special,2024-03-22,All,SMS,965,208,28,52.25,323.56,1.87
775919,Festival Offer,2024-03-22,Premium,Email,571,189,46,51.19,398.2,1.71
802652,Flash Sale,2024-03-22,All,Email,401,67,33,79.14,319.75,3.67
800338,Membership Drive,2024-03-22,Premium,App,995,266,42,77.29,314.44,2.19
754242,Category Promotion,2024-03-22,Premium,Email,970,293,73,62.66,470.16,3.94
911798,App Push Notification,2024-03-22,New Users,Social Media,725,69,76,91.53,266.27,3.87
